Location_City,Location_District,Listing_Date,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Revenue_GBP_Monthly,Listing_Year,Listing_Month,Days_Since_Listed,Log_Sale_Price,Property_Age,Property_Type_FreqEnc,Transaction_Type_FreqEnc,Revenue_Activity_FreqEnc
2,6,2019-01-18,712,1,1,1987,8,1.02,319825.72,1.96,85,522.38,2019,1,2413,12.675534628111835,32,0.3285,0.6942,0.6942
0,25,2022-08-10,3781,2,1,1963,2,1.05,1285354.74,2.69,149,2881.34,2022,8,1113,14.066546078465132,59,0.3285,0.6942,0.6942
2,6,2020-06-06,3875,4,2,1968,10,0.93,2153791.3,1.58,16,97365.83,2020,6,1908,14.582740706793919,52,0.3341,0.3058,0.1044
2,27,2018-06-27,2064,4,3,1950,3,0.99,1335741.95,2.59,26,2882.98,2018,6,2618,14.104998211872344,68,0.3341,0.6942,0.6942
1,14,2024-09-28,3031,1,1,1982,4,1.12,2255601.09,1.36,127,2556.35,2024,9,333,14.628927497497463,42,0.3374,0.6942,0.6942
0,20,2023-12-28,1771,1,1,1958,7,1.1,707531.66,2.66,99,1568.36,2023,12,608,13.469539069978241,65,0.3341,0.6942,0.6942
0,18,2022-04-21,1735,1,1,1951,2,1.05,812604.32,1.56,53,66835.41,2022,4,1224,13.60800080940087,71,0.3341,0.3058,0.0995
2,16,2020-02-09,3238,3,2,1968,8,1.0,2348123.75,2.62,140,5126.74,2020,2,2026,14.669127588842438,52,0.3374,0.6942,0.6942
0,18,2022-03-16,3568,2,2,1975,5,1.14,1996730.74,1.61,126,87785.13,2022,3,1260,14.507022271877423,47,0.3285,0.3058,0.1044
2,27,2019-07-28,1867,1,1,1971,1,0.98,679774.51,2.71,63,33909.71,2019,7,2222,13.429517890293667,48,0.3374,0.3058,0.0995
2,6,2021-03-27,1718,3,2,2007,1,0.91,685174.13,2.1,28,1199.05,2021,3,1614,13.437429748801408,14,0.3341,0.6942,0.6942
2,16,2024-08-04,3676,4,2,2023,2,1.05,2526218.94,1.32,46,128180.68,2024,8,388,14.742234648569301,1,0.3374,0.3058,0.1044
1,10,2019-05-21,2745,1,1,1968,6,1.02,1168632.32,2.53,70,2463.87,2019,5,2290,13.971345521446292,51,0.3341,0.6942,0.6942
2,24,2023-04-09,2960,3,1,2014,6,1.15,1546281.93,1.24,48,1597.82,2023,4,871,14.251364499147593,9,0.3285,0.6942,0.6942
0,25,2021-01-10,1585,5,2,2021,3,0.86,887529.89,2.23,91,1649.33,2021,1,1690,13.69619860535981,0,0.3374,0.6942,0.6942
0,18,2018-07-06,1599,5,2,1965,10,1.0,1156974.52,1.44,21,25665.39,2018,7,2609,13.961319847784301,53,0.3341,0.3058,0.1019
0,20,2020-04-21,1100,4,2,1974,4,0.86,607746.3,2.06,30,36007.89,2020,4,1954,13.317514449552293,46,0.3341,0.3058,0.1019
1,23,2020-12-28,1018,5,4,2010,6,0.91,779170.81,1.02,166,662.3,2020,12,1703,13.5659868525246,10,0.3341,0.6942,0.6942
0,21,2021-11-02,2228,3,3,1960,3,1.05,1013084.57,1.6,47,1350.78,2021,11,1394,13.828511251529019,61,0.3341,0.6942,0.6942
1,14,2018-01-28,3250,3,1,1998,1,1.0,1787488.89,2.76,22,4111.22,2018,1,2768,14.396322897590249,20,0.3285,0.6942,0.6942
2,27,2019-10-14,3191,2,2,2010,9,1.0,1743855.21,2.31,21,3356.92,2019,10,2144,14.371609431657511,9,0.3285,0.6942,0.6942
1,13,2019-05-25,2706,4,4,2012,3,0.99,1053286.32,1.53,107,94009.09,2019,5,2286,13.867426612396528,7,0.3374,0.3058,0.1019
2,6,2018-08-23,2496,3,3,1999,7,0.98,1246106.34,1.39,6,1443.41,2018,8,2561,14.03553512229159,19,0.3285,0.6942,0.6942
1,17,2020-07-26,1086,1,1,1997,10,0.94,868352.09,2.19,122,1584.74,2020,7,1858,13.674353696641894,23,0.3341,0.6942,0.6942
0,1,2025-05-26,3100,4,3,1989,5,1.09,2505148.18,2.13,63,61958.24,2025,5,93,14.73385884362211,36,0.3285,0.3058,0.0995
0,15,2022-12-22,987,1,1,1954,5,1.05,627655.01,1.05,104,32715.38,2022,12,979,13.349747540600813,68,0.3285,0.3058,0.1044
2,9,2023-04-28,1116,1,1,2020,7,1.11,654583.93,1.56,134,850.96,2023,4,852,13.391756619091577,3,0.3374,0.6942,0.6942
1,28,2020-12-02,1454,2,2,1965,8,0.87,897428.73,1.32,63,987.17,2020,12,1729,13.707290101014713,55,0.3341,0.6942,0.6942
2,6,2021-11-05,1996,2,2,1983,7,1.11,1022414.81,2.36,148,2010.75,2021,11,1391,13.83767882610087,38,0.3341,0.6942,0.6942
2,6,2023-01-08,634,2,2,1996,4,1.09,334077.69,1.57,64,437.08,2023,1,962,12.719131843012192,27,0.3374,0.6942,0.6942
0,1,2023-07-15,2844,5,3,1976,7,1.1,1604600.41,2.92,127,85070.17,2023,7,774,14.288385941024975,47,0.3374,0.3058,0.1044
2,6,2018-06-28,2386,3,2,1952,5,1.0,1007701.52,1.18,75,990.91,2018,6,2617,13.823183565009636,66,0.3374,0.6942,0.6942
2,6,2020-10-09,1694,4,1,1969,7,0.94,1108356.57,2.79,94,2576.93,2020,10,1783,13.91838981083406,51,0.3285,0.6942,0.6942
1,8,2018-05-17,1247,3,3,1970,2,0.99,656625.07,1.93,39,1056.07,2018,5,2659,13.394869987799957,48,0.3374,0.6942,0.6942
0,25,2020-10-25,3952,5,2,2006,3,0.94,2707625.42,1.45,59,3271.71,2020,10,1767,14.811582949287997,14,0.3285,0.6942,0.6942
2,26,2024-10-05,3911,3,2,2017,2,1.13,2867337.42,2.64,174,6308.14,2024,10,326,14.868894777662181,7,0.3285,0.6942,0.6942
2,16,2019-07-22,2778,1,1,2009,10,1.01,1894288.42,2.67,64,4214.79,2019,7,2228,14.454354349924191,10,0.3285,0.6942,0.6942
1,14,2022-01-15,808,2,1,1957,4,1.08,686457.74,2.16,94,1235.62,2022,1,1320,13.43930140041747,65,0.3285,0.6942,0.6942
0,15,2023-06-18,3765,1,1,1969,4,1.11,1443724.83,1.67,21,2009.18,2023,6,801,14.182737711986565,54,0.3341,0.6942,0.6942
2,6,2025-04-21,3624,3,1,1951,4,1.07,1596686.08,1.52,179,69826.27,2025,4,128,14.283441465605947,74,0.3285,0.3058,0.1044
0,20,2021-06-15,1606,3,3,1967,3,0.9,821559.29,2.2,42,1506.19,2021,6,1534,13.618960603906523,54,0.3341,0.6942,0.6942
0,11,2022-01-26,3913,1,1,2010,1,1.11,1996965.13,2.72,53,4526.45,2022,1,1309,14.50713965181346,12,0.3341,0.6942,0.6942
2,9,2024-12-20,3449,5,5,2011,6,1.13,3192852.6,1.8,158,4789.28,2024,12,250,14.976425620348236,13,0.3285,0.6942,0.6942
1,2,2025-02-14,1373,4,1,1972,7,1.12,760406.15,1.29,105,817.44,2025,2,194,13.541609292498022,53,0.3285,0.6942,0.6942
0,20,2019-04-17,3382,3,2,2003,5,1.0,1265622.66,2.94,141,3100.78,2019,4,2324,14.051075570511049,16,0.3341,0.6942,0.6942
0,15,2023-02-05,934,1,1,2011,6,1.11,491487.45,1.91,26,782.28,2023,2,934,13.105193718801887,12,0.3341,0.6942,0.6942
2,3,2019-11-23,628,4,1,1957,1,0.99,360526.55,1.3,108,390.57,2019,11,2104,12.795323654423772,62,0.3341,0.6942,0.6942
2,24,2020-10-12,3500,2,2,1970,9,0.94,2307053.0,1.78,167,3422.13,2020,10,1780,14.651481943904058,50,0.3285,0.6942,0.6942
1,8,2023-03-25,1435,5,5,1969,7,1.13,1298598.72,2.6,6,2813.63,2023,3,886,14.076797103439683,54,0.3341,0.6942,0.6942
2,24,2023-11-16,1360,4,4,1975,10,1.15,982634.67,1.74,63,32047.09,2023,11,650,13.797993699706483,48,0.3374,0.3058,0.1019
0,18,2022-11-25,3375,1,1,2019,8,1.09,1393133.28,2.39,79,55612.23,2022,11,1006,14.147066644383171,3,0.3341,0.3058,0.1019
0,11,2022-12-02,951,1,1,1992,5,1.07,433597.77,2.06,154,744.34,2022,12,999,12.979874892387683,30,0.3285,0.6942,0.6942
1,2,2020-05-17,1255,2,2,2020,6,0.86,451641.34,2.84,101,1068.88,2020,5,1928,13.020645862398741,0,0.3341,0.6942,0.6942
2,6,2020-03-29,2295,5,3,1972,6,0.9,1319951.69,1.43,93,1572.94,2020,3,1977,14.093106453011162,48,0.3341,0.6942,0.6942
1,2,2021-03-10,1387,5,4,1996,4,0.88,749655.85,2.89,91,1805.42,2021,3,1631,13.527370847478847,25,0.3285,0.6942,0.6942
1,4,2018-02-07,3216,5,3,1996,4,1.0,3470281.43,1.91,120,5523.53,2018,2,2758,15.059746540541735,22,0.3341,0.6942,0.6942
0,15,2025-02-09,914,4,1,1978,6,1.05,645536.97,1.43,69,769.26,2025,2,199,13.377839310156977,47,0.3341,0.6942,0.6942
2,6,2023-06-16,1468,5,5,2022,1,1.11,1261993.33,1.12,11,1177.86,2023,6,803,14.04820382920474,1,0.3374,0.6942,0.6942
0,1,2020-04-28,1871,4,4,1998,10,0.86,825278.21,2.96,121,2035.69,2020,4,1947,13.623477044423787,22,0.3374,0.6942,0.6942
0,11,2021-10-02,3258,4,2,2009,7,1.14,2524930.77,2.41,17,108741.53,2021,10,1425,14.741724598544325,12,0.3374,0.3058,0.1044
2,26,2019-03-11,581,5,5,1988,4,0.99,380974.23,2.09,66,663.53,2019,3,2361,12.850489638872034,31,0.3341,0.6942,0.6942
2,9,2023-03-28,770,5,3,1982,8,1.14,656685.12,1.57,97,859.16,2023,3,883,13.394961435972752,41,0.3374,0.6942,0.6942
2,27,2022-09-20,913,1,1,2013,1,1.12,545427.22,2.28,115,1036.31,2022,9,1072,13.209326489895913,9,0.3341,0.6942,0.6942
2,16,2022-11-16,3996,4,4,1980,6,1.09,2327925.16,2.17,28,4209.66,2022,11,1015,14.660488369117374,42,0.3285,0.6942,0.6942
1,28,2020-02-12,2515,4,3,1986,3,0.99,1036498.27,2.26,144,60752.22,2020,2,2023,13.851359506564428,34,0.3285,0.3058,0.1019
2,3,2023-02-05,2061,3,1,1997,5,1.09,1616218.38,2.54,157,62786.97,2023,2,934,14.295600263799804,26,0.3341,0.3058,0.0995
0,15,2022-05-17,2286,4,1,1992,9,1.06,1999852.61,2.47,31,4116.36,2022,5,1198,14.508584540845336,30,0.3285,0.6942,0.6942
2,9,2020-03-31,1160,4,1,1996,1,0.93,666985.44,2.09,51,1161.67,2020,3,1975,13.410524994856024,24,0.3285,0.6942,0.6942
0,25,2019-05-28,998,3,1,1999,3,1.0,639205.52,2.67,178,1422.23,2019,5,2283,13.367982873632492,20,0.3374,0.6942,0.6942
1,2,2024-11-01,1465,4,1,1984,3,1.08,861255.27,1.14,88,818.19,2024,11,299,13.666147381399616,40,0.3341,0.6942,0.6942
2,24,2022-05-31,2252,4,2,1979,3,1.12,1691776.06,2.54,127,71337.94,2022,5,1184,14.341290049237719,43,0.3285,0.3058,0.1019
0,1,2025-03-31,3899,3,3,1984,8,1.1,2989507.23,2.77,76,6900.78,2025,3,149,14.91061946026803,41,0.3374,0.6942,0.6942
2,27,2023-06-26,2252,3,2,1986,1,1.13,1648001.48,1.79,109,44615.51,2023,6,793,14.31507449430479,37,0.3374,0.3058,0.1044
0,18,2023-12-28,2260,2,2,1977,1,1.08,1223044.86,1.13,116,1151.7,2023,12,608,14.016854911922126,46,0.3285,0.6942,0.6942
0,25,2021-11-07,730,1,1,1982,5,1.08,506101.66,2.29,145,965.81,2021,11,1389,13.134494813066642,39,0.3374,0.6942,0.6942
1,8,2021-10-19,3209,4,3,1989,6,1.15,2004495.73,2.52,83,101601.66,2021,10,1408,14.51090357973386,32,0.3285,0.3058,0.1044
0,20,2019-07-10,2423,4,4,1985,8,1.02,1119711.98,1.99,175,1856.86,2019,7,2240,13.928582942571916,34,0.3374,0.6942,0.6942
0,11,2022-09-17,2083,4,1,2004,2,1.11,1238342.15,2.82,61,2910.1,2022,9,1075,14.029284874756135,18,0.3374,0.6942,0.6942
0,25,2022-01-29,1818,1,1,1998,7,1.1,682930.96,2.46,16,1400.01,2022,1,1306,13.434150514264092,24,0.3285,0.6942,0.6942
2,24,2022-12-21,2523,5,2,1971,4,1.09,1663904.28,2.46,176,87699.19,2022,12,980,14.324677975666187,51,0.3341,0.3058,0.1044
0,11,2019-03-23,852,5,2,1973,4,1.02,542700.83,1.99,39,899.98,2019,3,2349,13.204315332074556,46,0.3341,0.6942,0.6942
0,21,2021-09-18,1191,5,5,2019,10,1.15,1055157.82,2.54,25,2233.42,2021,9,1439,13.869201853846613,2,0.3285,0.6942,0.6942
0,18,2023-09-25,1624,1,1,1975,10,1.1,1276984.62,1.18,5,1255.7,2023,9,702,14.06001287418385,48,0.3285,0.6942,0.6942
2,27,2022-05-30,1676,3,3,1993,7,1.12,949020.88,1.8,37,1423.53,2022,5,1185,13.763187133174544,29,0.3374,0.6942,0.6942
2,3,2019-12-01,3256,1,1,1994,7,0.99,1675296.46,1.47,22,2052.24,2019,12,2096,14.331501295534112,25,0.3374,0.6942,0.6942
1,22,2019-05-06,3018,5,5,2017,5,0.99,1934230.13,2.1,155,3384.9,2019,5,2305,14.475220456644843,2,0.3285,0.6942,0.6942
1,23,2019-01-21,1607,3,2,2017,9,1.02,978699.87,1.21,71,986.86,2019,1,2410,13.793981328347817,2,0.3341,0.6942,0.6942
1,8,2019-02-12,570,4,1,2003,7,1.01,275645.56,1.1,81,252.68,2019,2,2388,12.526874744346271,16,0.3285,0.6942,0.6942
2,9,2023-11-08,3580,4,1,1975,8,1.09,2932790.08,2.14,23,5230.14,2023,11,658,14.891465114600868,48,0.3341,0.6942,0.6942
0,25,2020-12-25,2820,1,1,1988,5,0.87,973747.48,1.18,13,957.52,2020,12,1706,13.788908315190268,32,0.3285,0.6942,0.6942
1,10,2018-07-12,646,4,2,1992,4,1.01,381167.36,2.36,141,749.63,2018,7,2603,12.850996446268088,26,0.3285,0.6942,0.6942
0,1,2018-10-12,2542,4,1,1972,7,0.99,1303465.11,2.66,48,2889.35,2018,10,2511,14.080537512784874,46,0.3374,0.6942,0.6942
0,11,2023-07-31,2928,2,2,2021,1,1.06,1226042.06,1.16,56,1185.17,2023,7,758,14.01930251721062,2,0.3285,0.6942,0.6942
0,21,2018-02-11,3020,2,2,1983,6,0.99,1606313.07,1.38,80,1847.26,2018,2,2754,14.289452714767908,35,0.3341,0.6942,0.6942
1,10,2021-07-09,3439,5,4,1956,1,1.06,1452756.58,1.87,82,2263.88,2021,7,1510,14.188974087614326,65,0.3341,0.6942,0.6942
2,9,2022-06-04,527,4,1,1984,5,1.08,399022.82,1.08,96,359.12,2022,6,1180,12.896776393338191,38,0.3341,0.6942,0.6942
0,21,2018-11-03,3792,2,1,2003,2,1.01,2266363.26,1.98,102,3739.5,2018,11,2489,14.63368745787181,15,0.3285,0.6942,0.6942
2,3,2018-04-15,3141,3,3,2018,6,1.02,1855479.79,2.52,53,3896.51,2018,4,2691,14.433654406424616,0,0.3374,0.6942,0.6942
0,15,2019-04-21,1476,4,4,1994,3,1.0,905388.65,1.88,42,1418.44,2019,4,2320,13.716120682507125,25,0.3341,0.6942,0.6942
0,1,2018-10-04,2516,5,1,1966,7,0.99,1452891.55,2.84,7,73490.0,2018,10,2519,14.1890669893706,52,0.3341,0.3058,0.1019
0,15,2021-01-22,832,1,1,2000,1,0.95,410820.38,1.91,127,653.89,2021,1,1678,12.925913800472909,21,0.3341,0.6942,0.6942
2,24,2018-11-20,2155,4,1,1979,9,1.01,1362241.35,2.15,42,2440.68,2018,11,2472,14.124642686720271,39,0.3285,0.6942,0.6942
2,16,2025-02-16,1908,5,1,2015,1,1.05,1200751.81,1.98,82,1981.24,2025,2,192,13.998459259728373,10,0.3374,0.6942,0.6942
0,18,2025-03-25,3739,3,1,2005,10,1.07,2384703.29,2.25,109,131179.94,2025,3,155,14.684585687196119,20,0.3285,0.3058,0.0995
1,0,2021-01-23,1445,1,1,1978,7,0.94,885826.68,2.77,164,2044.78,2021,1,1677,13.694277718571854,43,0.3285,0.6942,0.6942
1,2,2019-11-07,3313,2,1,1993,8,1.01,1721765.28,1.97,115,2826.56,2019,11,2120,14.358861228858103,26,0.3285,0.6942,0.6942
0,20,2022-04-17,1574,4,4,1969,3,1.11,1450388.99,1.52,71,27582.0,2022,4,1228,14.18734303685456,53,0.3285,0.3058,0.0995
0,25,2023-07-24,3358,5,2,1976,4,1.15,2990077.85,2.85,153,7101.43,2023,7,765,14.910810316256612,47,0.3285,0.6942,0.6942
1,28,2022-08-17,1410,1,1,1993,7,1.09,626667.89,2.52,164,1316.0,2022,8,1106,13.348173594004068,29,0.3341,0.6942,0.6942
2,24,2018-03-28,2745,2,2,1997,7,0.99,1818343.98,1.48,142,2242.62,2018,3,2709,14.413437293693592,21,0.3374,0.6942,0.6942
2,9,2025-03-14,3041,1,1,1999,5,1.09,2015288.26,2.97,121,4987.84,2025,3,166,14.51627329641,26,0.3341,0.6942,0.6942
1,10,2019-06-23,627,1,1,1951,3,1.01,256446.04,2.52,145,538.54,2019,6,2257,12.454677450539846,68,0.3285,0.6942,0.6942
0,15,2019-06-13,3666,1,1,1972,7,0.99,1741351.18,2.2,142,3192.48,2019,6,2267,14.370172484335768,47,0.3341,0.6942,0.6942
0,25,2019-02-16,3753,4,3,1982,6,0.98,2371808.96,2.82,129,118271.75,2019,2,2384,14.679163917846287,37,0.3341,0.3058,0.1019
0,20,2022-10-15,621,3,3,1993,2,1.09,438657.02,2.94,79,1074.71,2022,10,1047,12.99147539075882,29,0.3341,0.6942,0.6942
0,25,2023-09-02,917,4,3,2009,10,1.1,544331.16,1.91,91,17718.67,2023,9,725,13.207314927740223,14,0.3374,0.3058,0.0995
2,9,2019-05-23,3707,4,4,1997,10,0.99,3267887.85,1.97,31,130041.33,2019,5,2288,14.999654722755714,22,0.3285,0.3058,0.1044
2,3,2018-05-07,3971,1,1,1961,5,1.0,2628433.19,1.62,31,144188.34,2018,5,2669,14.781898861834808,57,0.3374,0.3058,0.1019
1,5,2023-09-30,1633,5,3,1972,4,1.06,1009387.03,2.13,172,1791.66,2023,9,697,13.824854794288166,51,0.3374,0.6942,0.6942
2,3,2020-02-07,1953,3,2,1998,6,0.98,1321810.96,2.96,12,3260.47,2020,2,2028,14.094514050245069,22,0.3285,0.6942,0.6942
2,9,2024-10-01,2590,4,3,1969,1,1.13,1111282.46,1.18,165,79314.12,2024,10,330,13.921026175593168,55,0.3285,0.3058,0.1019
0,18,2023-08-22,3422,2,1,1987,2,1.11,2416068.54,1.21,145,2436.2,2023,8,736,14.6976526207352,36,0.3374,0.6942,0.6942
1,22,2021-07-15,3419,4,2,2015,10,1.1,3161027.14,1.47,160,3872.26,2021,7,1504,14.966407893404254,6,0.3285,0.6942,0.6942
1,13,2024-10-09,2828,1,1,1950,3,1.07,1680379.36,1.82,94,2548.58,2024,10,322,14.334530730515656,74,0.3374,0.6942,0.6942
1,19,2021-06-12,2504,5,3,1965,6,0.88,1749355.5,1.6,97,2332.47,2021,6,1537,14.374758563990506,56,0.3341,0.6942,0.6942
0,25,2022-05-25,1944,2,2,1994,1,1.05,965026.23,1.49,127,1198.24,2022,5,1190,13.779911597539593,28,0.3285,0.6942,0.6942
0,15,2020-10-08,946,4,4,1989,8,0.93,590706.91,2.11,23,1038.66,2020,10,1784,13.28907694409783,31,0.3374,0.6942,0.6942
2,16,2018-01-01,1212,1,1,1991,5,0.99,478483.45,1.47,57,586.14,2018,1,2795,13.078378991959426,27,0.3285,0.6942,0.6942
0,1,2023-10-25,1536,5,3,1955,4,1.09,748678.65,2.25,153,1403.77,2023,10,672,13.526066467403275,68,0.3341,0.6942,0.6942
2,16,2021-03-09,2915,2,1,1974,8,0.86,1246197.34,1.9,140,1973.15,2021,3,1632,14.035608147041941,47,0.3285,0.6942,0.6942
2,16,2023-05-03,1556,4,2,1960,8,1.14,1483147.38,1.48,102,1829.22,2023,5,847,14.209677670059714,63,0.3341,0.6942,0.6942
0,21,2018-04-15,2502,3,2,2003,4,1.0,1012703.4,2.67,106,2253.27,2018,4,2691,13.828134934131715,15,0.3341,0.6942,0.6942
0,15,2025-05-14,2085,5,1,2001,3,1.14,1179951.84,1.61,158,1583.1,2025,5,105,13.980985029541486,24,0.3374,0.6942,0.6942
1,2,2024-08-25,2117,5,3,2018,5,1.14,1136856.29,2.53,41,2396.87,2024,8,367,13.943778250343195,6,0.3341,0.6942,0.6942
2,24,2021-07-28,2351,4,3,2001,1,1.05,1202450.69,2.79,65,2795.7,2021,7,1491,13.999873105518857,20,0.3285,0.6942,0.6942
2,9,2019-10-21,650,4,4,2017,4,0.99,283629.73,1.36,99,321.45,2019,10,2137,12.555428424610552,2,0.3374,0.6942,0.6942
0,25,2020-05-15,750,2,2,1982,5,0.87,251180.41,2.37,46,496.08,2020,5,1930,12.433930706060622,38,0.3341,0.6942,0.6942
2,6,2018-01-05,3921,1,1,1961,6,1.01,2068850.01,2.33,132,131948.2,2018,1,2791,14.542503943501634,57,0.3341,0.3058,0.0995
0,15,2018-01-15,1992,3,1,2003,10,0.99,1254055.03,2.97,154,3103.79,2018,1,2781,14.04189368019757,15,0.3285,0.6942,0.6942
1,0,2023-08-30,1102,5,1,1995,3,1.09,646383.19,2.08,126,1120.4,2023,8,728,13.379149327350303,28,0.3374,0.6942,0.6942
2,3,2023-06-04,3336,3,3,1984,6,1.06,2337370.32,1.97,157,107254.95,2023,6,815,14.664537488362278,39,0.3285,0.3058,0.1019
1,8,2025-06-06,3012,1,1,1966,9,1.06,1685739.19,2.63,166,3694.58,2025,6,82,14.337715307211662,59,0.3341,0.6942,0.6942
0,21,2025-02-10,3060,5,3,1981,2,1.14,2412376.93,2.42,172,4864.96,2025,2,198,14.696123511951377,44,0.3285,0.6942,0.6942
2,26,2021-05-16,2276,4,4,1973,1,0.85,1276071.89,2.16,158,2296.93,2021,5,1564,14.05929786507982,48,0.3285,0.6942,0.6942
1,10,2022-06-04,838,5,4,1974,5,1.06,715023.02,1.46,21,869.94,2022,6,1180,13.48007141551746,48,0.3374,0.6942,0.6942
0,20,2023-03-29,724,3,1,1985,3,1.14,434715.69,1.76,125,19931.07,2023,3,882,12.982449810534757,38,0.3285,0.3058,0.1019
1,4,2019-03-26,2035,4,2,1951,9,0.99,2066441.67,1.07,40,1842.58,2019,3,2346,14.541339169989207,68,0.3374,0.6942,0.6942
2,3,2019-08-31,2345,2,1,1970,7,1.01,1150057.48,1.61,56,1542.99,2019,8,2188,13.955323351220418,49,0.3374,0.6942,0.6942
2,24,2021-06-02,698,5,2,2011,2,0.88,302804.68,2.74,152,691.4,2021,6,1547,12.620846558625772,10,0.3374,0.6942,0.6942
1,5,2019-01-24,1242,4,4,1956,5,1.0,1004712.02,2.54,75,2126.64,2019,1,2407,13.820212506458704,63,0.3341,0.6942,0.6942
1,22,2025-06-24,1752,3,1,1955,1,1.08,825498.13,2.14,52,1472.14,2025,6,64,13.623743488435041,70,0.3374,0.6942,0.6942
0,1,2025-06-25,3962,2,2,1990,9,1.1,3189024.09,1.92,110,104695.41,2025,6,63,14.975225813631361,35,0.3374,0.3058,0.1044
0,18,2022-01-20,2663,2,2,1986,9,1.08,1564953.5,2.83,142,3690.68,2022,1,1315,14.26336730805132,36,0.3374,0.6942,0.6942
1,5,2020-06-30,762,2,2,2011,5,0.9,245085.23,2.84,76,16835.79,2020,6,1884,12.409365386787433,9,0.3285,0.3058,0.1019
1,14,2019-06-06,710,2,2,2010,8,0.99,385322.24,2.05,97,658.26,2019,6,2274,12.86183784543166,9,0.3341,0.6942,0.6942
2,3,2021-04-07,3505,1,1,2002,10,0.9,1230349.42,2.18,67,2235.13,2021,4,1603,14.022809581082866,19,0.3341,0.6942,0.6942
0,11,2019-10-14,1889,2,1,1975,5,1.02,963179.85,2.11,53,1693.59,2019,10,2144,13.777996471694532,44,0.3285,0.6942,0.6942
2,9,2019-12-09,1256,3,2,1963,7,1.01,821073.59,1.75,133,40386.02,2019,12,2088,13.618369236926474,56,0.3374,0.3058,0.1044
1,0,2021-02-25,3353,5,4,2000,5,0.87,1393504.6,2.5,58,2903.13,2021,2,1644,14.147333144554121,21,0.3341,0.6942,0.6942
2,24,2018-09-27,2899,1,1,1955,9,1.01,1435678.08,1.23,138,1471.57,2018,9,2526,14.177148521720357,63,0.3374,0.6942,0.6942
1,12,2025-01-27,1804,2,2,1971,9,1.11,1112040.0,2.04,54,1890.47,2025,1,212,13.92170762361656,54,0.3374,0.6942,0.6942
2,26,2020-04-23,2271,1,1,1950,9,0.92,1005423.19,2.28,104,1910.3,2020,4,1952,13.820920090026764,70,0.3374,0.6942,0.6942
2,6,2025-06-29,1424,2,2,1962,5,1.1,597528.47,2.05,154,1020.78,2025,6,59,13.300558883747236,63,0.3341,0.6942,0.6942
1,28,2022-01-15,3391,4,1,1997,5,1.06,2412694.59,2.34,19,4704.75,2022,1,1320,14.696255182484123,25,0.3285,0.6942,0.6942
2,3,2022-02-16,534,1,1,2022,8,1.11,342021.77,1.47,11,418.98,2022,2,1288,12.74263259277583,0,0.3341,0.6942,0.6942
0,25,2019-06-18,2804,4,2,1976,10,0.99,1699295.94,2.53,81,3582.68,2019,6,2262,14.345725158779093,43,0.3374,0.6942,0.6942
2,9,2018-05-10,2296,1,1,1981,3,1.01,1076306.3,2.68,74,2403.75,2018,5,2666,13.889046573724976,37,0.3285,0.6942,0.6942
0,11,2025-05-05,3675,2,2,1998,4,1.1,2187789.09,1.64,91,127523.64,2025,5,114,14.598402500993066,27,0.3374,0.3058,0.1019
0,15,2021-11-29,1658,4,4,2019,6,1.07,1524209.85,1.83,90,2324.42,2021,11,1367,14.236987358677204,2,0.3341,0.6942,0.6942
2,16,2021-11-25,2964,3,2,1973,1,1.05,1225131.99,1.87,77,1909.16,2021,11,1371,14.018559959333706,48,0.3374,0.6942,0.6942
1,5,2021-10-14,3604,2,1,1958,1,1.13,1839793.68,2.37,29,75101.93,2021,10,1413,14.42516453640236,63,0.3285,0.3058,0.1019
1,4,2022-10-18,933,5,1,1967,3,1.12,1048071.71,1.23,80,1074.27,2022,10,1044,13.862463521227452,55,0.3285,0.6942,0.6942
2,24,2022-04-07,691,1,1,1999,10,1.06,441175.74,1.04,52,382.35,2022,4,1238,12.997200845116803,23,0.3285,0.6942,0.6942
0,15,2020-04-15,2374,1,1,1963,4,0.86,1036167.96,2.67,178,42553.52,2020,4,1960,13.851040777307121,57,0.3341,0.3058,0.1019
0,1,2018-01-05,2069,4,1,1958,7,1.0,1118604.1,2.42,26,2255.85,2018,1,2791,13.927593020629748,60,0.3285,0.6942,0.6942
1,10,2025-06-10,2432,5,5,1963,10,1.12,2543922.88,2.97,11,6296.21,2025,6,78,14.74921828161085,62,0.3374,0.6942,0.6942
2,27,2022-11-08,3463,1,1,1954,4,1.07,1372415.29,1.89,5,2161.55,2022,11,1023,14.132083459613272,68,0.3285,0.6942,0.6942
0,11,2019-06-19,1752,2,2,1996,1,1.0,1211666.08,2.16,88,2181.0,2019,6,2261,14.007507721409512,23,0.3341,0.6942,0.6942
2,16,2018-08-20,1663,5,3,2002,1,0.98,902595.05,2.77,11,2083.49,2018,8,2564,13.713030390119062,16,0.3374,0.6942,0.6942
1,7,2025-03-19,3522,2,1,2023,8,1.1,1878319.3,2.59,92,4054.04,2025,3,161,14.445888477988321,2,0.3341,0.6942,0.6942
2,27,2021-07-19,2256,3,2,2003,9,1.13,1889729.64,1.86,122,2929.08,2021,7,1500,14.451944858360578,18,0.3285,0.6942,0.6942
